92,immune,免疫を持つ、免れた
93,numerous,非常に数の多い
94,extreme,極端な、極度の
95,general,全体の、一般的な
96,agricultural,農業の
97,overall,総合的な、全体的な
98,additional,追加の、付加的な
99,entire,全体の、全部の
100,severe,厳しい、猛烈な
101,alter,変える、変わる
102,adopt,採用する、養子にする
103,vote,投票、選挙権
104,determine,決定する、正確に知る
105,enable,できるようにする、可能にする
106,conduct,実施する、導く
107,direct,案内する、指揮する
108,absorb,吸収する、併合する、夢中にさせる
109,imply,暗に意味する、伴う
110,operate,操作する、機能する、手術する
111,demonstrate,論証する、デモをする
112,boost,押し上げる、増加させる
113,prove,証明する、判明する
114,monitor,監視する、傍受する
115,defeat,負かす、失敗させる
116,protest,抗議する、主張する
117,target,目標、的
118,preserve,保存する、保持する、保護する
119,oppose,反対する、対抗させる
120,migrate,移住する、渡る
121,analyze,分析する
122,discourage,やる気をなくさせる、落胆させる
123,confirm,確認する、裏づける
124,intend,意図する
125,predict,予言する、予測する
126,extend,伸ばす、伸びる、及ぶ
127,figure,数字、姿、人物、図表
128,transportation,交通機関、輸送
129,institution,機関、協会、施設、制度
130,theft,窃盗
131,candidate,候補、志願者
132,mammal,哺乳動物
133,economist,経済学者
134,protein,たんぱく質
135,immigrant,移住者、移民
136,property,不動産、財産、特性
137,fund,基金、資金
138,habitat,生息地、居住地
139,symptom,症状、兆候
140,eruption,勃発、噴火
141,quantity,量、分量
142,ad,広告
143,saving,節約、預金、蓄え
144,territory,領土、領域
145,threat,脅威、兆し、脅迫
146,sufferer,苦しむ人、被災者、病人
147,emission,排気、放出
148,executive,重役、幹部、経営者
149,strategy,戦略
150,riot,暴動
151,district,地区、行政区
152,election,選挙
153,medication,薬、医薬品、薬物治療
154,breed,繁殖させる、育てる
155,conflict,争い、論争、不一致
156,productivity,生産性
157,organism,有機体、生物
158,representative,代表者、代理人
159,warehouse,倉庫
160,refund,返金、払い戻し
161,tuition,授業料、指導
162,range,範囲、領域
163,victim,犠牲者、被害者
164,dose,服用量、照射量
165,mainland,本土
166,waterfall,滝
167,satellite,人工衛星、衛星
168,evolution,進化、発展
169,prey,獲物、犠牲者
170,bystander,傍観者
171,creature,生き物、動物
172,civilization,文明
173,tribe,部族、仲間
174,permission,許可、承認
175,barrier,障壁、防壁
176,wage,賃金、給料
177,drone,ドローン、無人機
178,appearance,外観、出現
179,embassy,大使館
180,skeleton,骨格、骨組み、概略
181,wildlife,野生生物
182,potential,潜在的な、可能性を秘めた
183,limited,限定された、わずかの
184,rural,田舎の、田園の
185,advanced,進歩した、上級の
186,beneficial,有益な、有利な
187,genetic,遺伝子の
188,radical,急進的な、根本的な
189,hostile,敵意のある
190,fit,健康な、元気な、ふさわしい
191,long-term,長期的な
192,Arctic,北極の
193,minor,重要でない、小さい
194,risky,危険な
195,complex,複雑な、複合体
196,competitive,競争力のある、格安の
197,immediate,即座の、当面の、すぐそばの
198,religious,宗教の、信仰があつい
199,related,関連した、関係のある
200,affordable,手頃な、安価な
201,donate,寄付する、提供する
202,lessen,減らす
203,manufacture,製造する、でっち上げる
204,commute,通勤する、通学する
205,exaggerate,誇張する、強調する
206,suspect,ではないかと思う、疑う
207,acquire,得る、習得する
208,reintroduce,再導入する、復活させる
209,reschedule,日時を変更する
210,adapt,適応する、適合させる
211,generate,生み出す、発生させる
212,guarantee,保証する
213,dump,投棄する、どさっと落とす
214,update,最新のものにする、アップデートする
215,classify,分類する、機密扱いにする
216,acknowledge,認める、謝意を表す
217,enforce,施行する、実施する、強制する
218,renew,更新する、再生する
219,overlook,見落とす、大目に見る、見渡す
220,evaluate,評価する、査定する
221,commit,献身する、罪を犯す、投入する
222,argument,議論、口論
223,archaeologist,考古学者
224,reputation,評判、名声
225,fossil,化石、時代遅れのもの
226,status,地位、状態
227,contrast,対照
228,workplace,職場
229,equality,平等
230,colleague,同僚
231,assistance,援助、支援
232,luxury,ぜいたく、豪華な
233,outbreak,発生、勃発
234,council,議会、評議会
235,pottery,陶器類、焼き物類
236,assignment,任務、宿題、割り当て
237,particle,粒子、ほんのわずか
238,radiation,放射能、放射線
239,priority,優先、優先事項
240,content,内容、中身、コンテンツ
241,destination,目的地、行き先
242,mine,鉱山、地雷
243,injury,傷害、けが
244,lottery,宝くじ、抽選
245,feature,特徴、特集記事
246,labor,労働、労働力
247,diabetes,糖尿病
248,bulb,電球、球根
249,résumé,履歴書、要約
250,mud,ぬかるみ、泥
251,psychology,心理学、心理状態
252,corporation,大企業、法人
253,ecosystem,生態系
254,promotion,昇進、促進、販売促進
255,administration,管理部、行政、政府
256,complaint,苦情、不平
257,debt,借金、負債、恩義
258,requirement,必要条件、必需品
259,workforce,労働人口、全従業員
260,preference,好み
261,refugee,難民、亡命者
262,inhabitant,居住者、住民
263,subscription,予約購読、寄付
264,recipient,受け取る人、被提供者
265,shift,変える、移す、移動する
266,vessel,船舶、容器、脈管
267,ingredient,材料、成分、要因
268,qualified,有能な、資格のある、適任の
269,widespread,広範囲にわたる、普及した
270,alternative,代替の
271,harsh,厳しい、不快な
272,enormous,莫大な、巨大な
273,specific,明確な、特定の
274,artificial,人工の、不自然な
275,toxic,有毒な、中毒性の
276,flexible,融通の利く、柔軟な
277,latest,最新の、最近の
278,former,以前の、元の
279,capable,能力がある、有能な
280,practical,実践的な、実際的な
281,mechanical,機械の、機械的な
282,federal,連邦政府の
283,aggressive,攻撃的な、意欲的な
284,adequate,十分な、適切な
285,unexpected,思いがけない、不意の
286,attractive,魅力的な
287,sufficient,十分な
288,costly,費用のかかる、高価な、犠牲の大きな
289,eventually,ついに、結局
290,otherwise,そうでなければ
291,previously,以前に
292,relatively,比較的、相対的に
293,consequently,その結果、従って
294,constantly,絶えず、常に
295,typically,通常、概して、典型的に
296,barely,かろうじて、ほとんどない
297,despite,にもかかわらず
298,per,につき、ごとに
299,beneath,の下に
300,whereas,するのに対し、する一方
301,post,投稿する、張る
302,reject,拒否する
303,consult,相談する、参照する
304,obey,従う、服従する
305,engage,従事させる、雇う、従事する
306,restore,回復させる、修復する
307,colonize,植民地化する、入植させる
308,interact,影響し合う、相互に作用する
309,inspire,奮起させる、喚起する
310,sue,告訴する、訴訟を起こす
311,estimate,推定する、見積もる
312,strengthen,強くする
313,carve,彫る、切り開く、切り分ける
314,convince,納得させる、確信させる
315,propose,提案する、もくろむ、プロポーズする
316,blame,責める、責任を負わせる
317,collapse,崩壊する、倒れる、折り畳む
318,import,輸入する、取り込む
319,load,積む、負わせる
320,pollute,汚染する
321,spot,場所、斑点、しみ
322,prescription,処方箋、処方
323,duty,義務、職務、関税
324,union,組合、統合、団結
325,concept,概念
326,root,根本、源、根
327,survival,生き残ること、生き延びること
328,maintenance,保守、整備、維持
329,formation,形成、構成、隊列
330,educator,教育者、教師
331,kidney,腎臓
332,nutrition,栄養
333,brand,ブランド、銘柄
334,storage,保管、貯蔵、収容力
335,firm,確固たる、安定した
336,statistics,統計、統計学
337,toll,損害、死傷者数、通行料
338,tip,助言、秘訣、チップ、先端
339,CEO,最高経営責任者
340,circumstance,状況、事情、境遇
341,outsider,部外者、門外漢
342,reduction,減少、削減
343,settlement,開拓地、解決、合意
344,divorce,離婚、分離
345,likelihood,可能性、見込み
346,livestock,家畜
347,possession,所有物、財産、所有
348,plot,筋、陰謀
349,category,部類、区分、範疇
350,welfare,福祉、幸福
351,moisture,水分、湿気
352,obesity,肥満
353,grant,与える、認める
354,layer,層
355,secretary,秘書
356,anxiety,不安、心配
357,ownership,所有権、所有者であること
358,foundation,基礎、基盤
359,division,不和、分割、部門
360,establishment,設立、制定、組織
361,conservation,保護、保存
362,murder,殺人
363,presence,存在、出席、面前
364,paradox,逆説、矛盾
365,prisoner,囚人
366,surgeon,外科医
367,frequency,頻度
368,port,港
369,reception,反応、宴会、受付、受信
370,coworker,同僚、仕事仲間
371,rust,さび
372,athletics,スポーツ、運動競技
373,voyage,旅、船旅
374,ecologist,生態学者、環境保護論者
375,soul,精神、魂、生気
376,isolated,孤立した、孤独な
377,biased,偏った、偏見を持った
378,multiple,多様な、種々雑多な
379,critical,批判的な、重大な
380,remote,遠く離れた、かけ離れた
381,encouraging,勇気づける、望みを持たせる
382,underground,地下の、秘密の
383,stable,安定した、動じない
384,domestic,家庭の、国内の、飼いならされた
385,shallow,浅い、浅薄な
386,willing,することをいとわない
387,superior,よりすぐれた
388,profitable,利益になる、有益な
389,solid,しっかりした、硬い、固体の
390,tremendous,途方もない、莫大な、すばらしい
391,intellectual,知的な、知性の
392,chief,主な、最高位の
393,steady,着実な、一定の、安定した
394,evil,邪悪な、有害な
395,coastal,沿岸の
396,dairy,乳製品、乳製品加工所
397,digestive,消化の
398,loyal,忠実な、誠実な
399,sensory,感覚の
400,fancy,好み、空想、思いつき
401,spoil,台無しにする、甘やかす
402,stimulate,刺激する
403,distract,注意をそらす
404,bargain,買い得品、取引、契約
405,emerge,明らかになる、現れる
406,browse,拾い読みする、閲覧する
407,define,定義する、明確に示す
408,adjust,調整する、適合させる、順応する
409,deserve,に値する
410,undergo,経験する、手術を受ける、耐える
411,contradict,矛盾する、反対意見を言う
412,withdraw,引き出す、撤回する、撤退する
413,accompany,同行する、付随する
414,infect,感染させる、汚染する
415,rebel,反逆者
416,convert,変える、改宗させる、交換する
417,calculate,計算する、予測する
418,utilize,利用する
419,admit,認めると、中に入れる
420,punish,罰する、損傷を与える
421,approve,賛成する、承認する
422,owe,借りがある、おかげである
423,proceed,進む、進行する、続行する
424,navigate,誘導する、操縦する、航行する
425,postpone,延期する
426,swallow,飲み込む、うのみにする、耐える
427,tailor,合わせて作る
428,overhear,偶然耳にする
429,consequence,結果、重要さ
430,application,申請書、申し込み、適用
431,workout,運動、練習
432,obstacle,障害、障害物
433,treaty,条約、協定
434,deforestation,森林伐採
435,infrastructure,基本的施設、経済基盤
436,contribution,貢献、寄付
437,congestion,混雑
438,exposure,身をさらすこと、暴露
439,blow,強打、打撃、災難
440,participation,参加
441,crisis,危機、難局
442,ancestor,先祖、祖先
443,architect,建築家、設計者
444,existence,存在、生存
445,deposit,置く、預ける、堆積させる
446,finance,金融、財政
447,awareness,認識、意識
448,intake,摂取量、受け入れ数、取り入れること
449,witness,目撃者、証人、証言
450,coverage,報道、補償範囲、適用範囲
451,lawsuit,訴訟
452,session,集まり、会期、議会
453,means,手段、資力、収入
454,pioneer,先駆者、草分け、開拓者
455,satisfaction,満足
456,basis,根拠、基礎
457,element,要素、成分
458,phenomenon,現象、事象
459,scale,規模、程度
460,journal,専門雑誌、新聞
461,grain,穀物、粒、きめ
462,continent,大陸
463,headquarters,本社、本部
464,globalization,国際化
465,brochure,パンフレット、小冊子
466,inspection,検査、点検
467,attendance,出席者数、出席
468,copper,銅
469,dozen,12個、1ダース
470,flu,インフルエンザ
471,burial,埋葬
472,mold,鋳型、性格、かび
473,patch,部分、斑点、貼り薬
474,diagram,図
475,placement,斡旋、配置
476,shame,恥、残念なこと
477,wheelchair,車椅子
478,experienced,熟練した
479,initial,初めの
480,mainstream,主流、大勢
481,appropriate,適切な
482,fake,偽の、見せかけだけの
483,alert,警戒して、敏速な
484,fatal,致命的な、破滅的な
485,nutritious,栄養になる
486,sophisticated,高性能の、精巧な、洗練された
487,automatic,自動の
488,raw,生の、未加工の
489,slight,わずかな、取るに足らない
490,man-made,合成の、人工の
491,aging,高齢化が進む、老朽化している
492,spiritual,精神の、霊的な
493,endangered,絶滅の危機にある
494,sticky,ねばねばの、粘着性の
495,fertile,肥沃な、多産の
496,elsewhere,どこかほかのところへ
497,altogether,完全に
498,strictly,厳格に、厳しく
499,beforehand,前もって、あらかじめ
500,likewise,同様に
501,detect,感知する、見つけ出す
502,combat,戦闘、対立
503,pose,引き起こす、提起する
504,emphasize,強調する、重視する
505,highlight,目立たせる、強調する
506,resist,抵抗する、我慢する
507,exceed,を超える、勝る
508,relocate,移転させる、移動させる
509,disprove,誤りを証明する、反証を挙げる
510,crawl,はう、ゆっくり進む
511,foster,はぐくむ、養育する
512,harass,絶えず悩ます、苦しめる
513,magnify,拡大する、誇張する
514,sneak,こっそり動く
515,stray,はぐれる、道に迷う
516,worsen,悪化させる、悪化する
517,advocate,主張する、擁護する
518,evacuate,避難させる、立ち退く
519,verify,正しさを証明する、確認する
520,abuse,乱用、虐待
521,scatter,まき散らす、分散する
522,endorse,推奨する
523,modify,修正する、緩和する
524,penetrate,浸透する、進出する、貫く
525,conform,順応する、一致する
526,leave,休暇
527,tissue,生物の組織
528,gut,腸、消化管、内臓
529,lightning,雷、稲妻
530,camel,ラクダ、黄褐色
531,antioxidant,抗酸化物質、酸化防止剤
532,disorder,障害、不調、混乱
533,cattle,牛
534,oath,誓い、誓約
535,monument,記念碑、遺跡
536,heating,暖房
537,germ,細菌、病原菌
538,legend,伝説、伝説的な人物
539,auditorium,講堂、公会堂
540,therapy,療法、心理療法
541,heritage,遺産
542,invasion,侵害、侵入
543,instruction,使用書、指示、教育
544,extinction,絶滅、消滅
545,creativity,創造性、独創性
546,plantation,大農園
547,drought,干ばつ、不足
548,wealth,財産、富、豊富
549,reminder,思い出させるもの、記念物
550,inquiry,問い合わせ、質問、調査
551,investigation,調査、研究
552,boundary,境界、限界
553,compartment,区画、部屋
554,substitute,代わりに使う、代理をする
555,hybrid,雑種の、混成の
556,characteristic,特徴
557,routine,決まり切った仕事、手順
558,edge,優勢、刃、端
559,incident,出来事、事件、紛争
560,clue,手がかり、ヒント
561,removal,除去、移動
562,outcome,結果
563,altitude,高度、標高
564,closure,閉鎖
565,compound,悪化させる、合成する、混合する
566,surplus,余剰、過剰、黒字
567,vaccine,ワクチン
568,reference,言及、参照
569,obligation,義務、責任
570,ritual,儀式、習慣的行為
571,mean,意地の悪い、不親切な
572,coral,サンゴの
573,novel,斬新な、目新しい
574,relevant,関係がある、適切な
575,efficient,効率的な、有能な
576,fragile,壊れやすい、虚弱な
577,impressive,印象的な、感動的な
578,offensive,不快な、攻撃的な
579,distinct,明らかに異なる、明瞭な
580,temporary,一時的な
581,arrogant,横柄な、傲慢な
582,spacious,広々とした
583,reasonable,筋の通った、手ごろな
584,substantial,かなりの、重要な、実質的な
585,disabled,障害のある
586,straightforward,単純な、率直な
587,tame,飼いならされた、退屈な
588,mandatory,義務的な、強制的な
589,edible,食用の、食べられる
590,outstanding,際立った、未払いの
591,deadly,致命的な、命にかかわる
592,petty,低級の、心の狭い、取るに足らない
593,definitely,間違いなく、確かに
594,roughly,おおよそ、乱暴に
595,virtually,ほとんど、実質的に
596,apparently,どうやら、聞いたところでは
597,unfairly,不当に、不公平に
598,briefly,少しの間に、簡潔に
599,aside,わきに、別にして
600,legally,法的に、合法的に
601,resort,訴える、頼る
602,submit,提出する、従う
603,originate,由来する、生じる、始まる
604,regret,後悔する、遺憾に思う
605,cooperate,協力する
606,revise,修正する、改訂する
607,restrict,制限する
608,occupy,占める、占領する
609,fade,薄れる、衰える
610,relieve,和らげる、安心する、解放する
611,suppress,抑える、抑圧する
612,starve,飢える、渇望する、飢えさせる
613,scratch,引っかく、取り消す
614,unite,団結する、一体化する
615,grip,握る、とらえる
616,surrender,放棄する、屈する
617,twist,ねじる、ひねる、歪曲する
618,remodel,改装する、改造する
619,triple,3倍になる、3倍にする
620,drown,溺死する、水浸しにする
621,lean,傾く、寄りかかる
622,soak,浸す、ずぶぬれにする
623,hover,空中に止まる
624,interrupt,中断させる、邪魔をする
625,socialize,交際する
626,termite,シロアリ
627,microbe,微生物、細菌
628,beverage,飲み物、飲料
629,paperwork,書類、書類事務
630,descendant,子孫
631,sculpture,彫刻
632,handout,配布物、プリント
633,replacement,交換、交替、代わりの人
634,minister,大臣
635,stream,小川
636,predator,捕食動物、略奪者
637,observer,監視員、観察者
638,commission,手数料、歩合、委員会
639,committee,委員会
640,junk,がらくた、つまらないもの
641,departure,出発
642,description,描写、説明
643,supervisor,監督者、指導教員
644,guidance,指導、案内
645,landscape,眺め、風景、景色
646,crew,乗組員、乗務員
647,drain,流出させる、流れ出る
648,stereotype,固定観念
649,edition,版
650,graphic,図、挿絵
651,pathway,小道、細道
652,reunion,再会、再結合
653,cliff,崖、絶壁
654,coordinator,責任者、取りまとめ役
655,depth,深さ、深み
656,liver,肝臓
657,monopoly,独占
658,usage,用法、語法、習慣
659,chart,図、グラフ
660,expectancy,期待、見込み
661,nowhere,どの場所も〜ない
662,courthouse,裁判所
663,cove,入江、小湾
664,dock,埠頭、波止場、ドック
665,ministry,省
666,inflammation,炎症、点火
667,cholesterol,コレステロール
668,gender,性別、ジェンダー
669,depression,うつ病、不景気
670,stem,茎、幹
671,personnel,職員、社員
672,controversy,論争
673,recognition,分かること、認めること、認識
674,applicant,応募者、志願者
675,anthropologist,人類学者
676,sewage,下水
677,acceptable,受け入れられる、容認できる
678,nuclear,原子力の、核の
679,moral,道徳の、倫理的な
680,marine,海の、船舶の
681,conventional,伝統的な、型にはまった
682,awful,ひどい、嫌な、ものすごい
683,consistent,着実な、安定した、首尾一貫した
684,primitive,原始的な、未開の
685,mature,成熟した、熟した
686,unfamiliar,不慣れな、知られていない
687,impractical,実用的ではない、非現実的な
688,unpredictable,変わりやすい、予測できない
689,misleading,誤解させる、紛らわしい
690,plentiful,豊富な、十分な
691,Mediterranean,地中海の
692,unsafe,安全でない、危険な
693,bare,露出した、裸の
694,feeble,病弱な、弱々しい
695,horrible,実にひどい、ぞっとする
696,scenic,景色の良い
697,supplementary,補足の、追加の
698,nosy,詮索好きな、おせっかいな
699,intermediate,中級の、中間の
700,universal,共通の、全員の、普遍的な
701,capture,捕らえる、捕虜にする
702,arise,起こる、出現する
703,implement,実行する、実施する
704,reproduce,複製する、繁殖させる
705,seize,つかむ、奪い取る、没収する
706,dominate,支配する、優勢である
707,complicate,複雑にする
708,scan,走査する、ざっと見る、注意深く調べる
709,negotiate,交渉する、取り決める
710,illustrate,説明する、例示する
711,encounter,遭遇する
712,confine,限定する、閉じ込められる
713,transmit,伝える、送る
714,administer,管理する、経営する、治める
715,ease,和らげる、緩和する
716,resume,再開する、取り戻す
717,pursue,追跡する、追求する
718,decay,腐敗する、衰える
719,shrink,縮む、縮小する、ひるむ
720,cherish,大切にする、心に抱く
721,launch,売り出す、開始する、発射する
722,accommodate,収容する、適応させる
723,withstand,に耐える
724,halt,止める、止まる
725,transform,大きく変える
726,transplant,移植する、移住させる
727,retail,小売り
728,abandon,捨てる、放棄する
729,developer,宅地造成業者、開発者
730,circulation,循環、流通、発行部数
731,appliance,器具
732,bond,きずな、債券、契約
733,circuit,周回すること、回路、巡回
734,innovation,技術革新、新機軸
735,infant,幼児、乳児
736,transaction,取引、交流
737,celebrity,有名人、著名人
738,checkup,健康診断、検査
739,makeup,化粧、構成、性質
740,respondent,回答者
741,well-being,健康、幸福
742,flaw,欠点、傷、ひび
743,strain,負担をかける、緊張させる
744,rivalry,ライバル意識、競争
745,publicity,評判、宣伝、周知
746,consent,同意、承諾
747,addiction,依存
748,profession,職業、専門職
749,sacrifice,犠牲、いけにえ
750,nerve,神経、度胸
751,assumption,仮定、想定、思い込み
752,context,文脈、背景、状況
753,era,時代
754,trait,特徴、特色
755,voucher,クーポン券、商品券
756,draft,下書き、為替手形
757,blaze,炎、強い輝き
758,currency,通貨、普及
759,stance,立場、対処の姿勢
760,fluid,流動体、液体
761,dispute,異議を唱える、議論する
762,counterpart,相当する物、人
763,perception,認識、知覚
764,custody,親権、保護、拘留
765,venue,会場、開催地
766,dread,ひどく恐れる
767,incentive,動機、報奨金
768,disgust,むかつかせる、愛想を尽かせる
769,province,州、省、地方
770,proponent,支持者
771,commercial,商業の、営利的な
772,excessive,過度の、法外な
773,vulnerable,弱い、もろい、傷つきやすい
774,protective,保護する、守ろうとする
775,secure,安全な、確かな
776,obvious,明らかな
777,reluctant,気が進まない、嫌がる
778,confident,確信して、自信に満ちた
779,intelligent,知能の高い、利口な
780,barren,不毛の、作物ができない
781,epidemic,流行病、蔓延
782,reliable,信頼できる
783,curious,好奇心の強い、詮索好きな
784,hasty,急ぎの、早まった
785,behavioral,行動の
786,bulky,かさばった、大きい
787,faulty,欠陥のある
788,hectic,やたらと忙しい
789,knowledgeable,よく知っている、物知りの
790,tense,張り詰めた、緊張した
791,intact,損なわれていない、手つかずの
792,comprehensive,包括的な、広範囲にわたる
793,hesitant,ためらいがちな
794,scarce,乏しい、珍しい
795,defensive,防御的な
796,permanently,永遠に、いつも
797,nonetheless,それにもかかわらず
798,primarily,主として、初めに
799,intentionally,故意に、意図的に
800,abruptly,突然に
801,outsource,外注する、業務委託する
802,applaud,拍手する、賞賛する
803,bribe,賄賂
804,replicate,繰り返す、複製する
805,stroll,散歩する、ぶらぶら歩く
806,swell,膨張する、腫れる
807,uphold,支持する、確認する、維持する
808,vomit,吐く、もどす
809,expire,期限が切れる
810,recruit,募る、新人を補充する
811,enhance,高める、増す
812,accumulate,蓄積する、積もる
813,designate,指定する、任命する
814,conceal,隠す、秘密にする
815,disregard,無視する、軽視する
816,accelerate,加速させる、促進する
817,revive,復活させる、復活する
818,enact,制定する、通過させる
819,exert,及ぼす、行使する
820,leak,漏れる、漏らす
821,jail,刑務所、拘置所
822,reform,改革する、改善する
823,declare,宣言する、断言する
824,outline,要点を述べる、輪郭を描く
825,annoy,いらいらさせる、悩ます
826,interfere,干渉する、介入する、邪魔する
827,nest,巣
828,founder,創設者
829,biologist,生物学者
830,arrangement,準備、配置、取り決め
831,landfill,ごみ埋め立て地
832,trunk,幹、鼻、トランク
833,principle,主義、信条、原則
834,series,連続、一続き
835,independence,独立、自立
836,exploration,探検、調査
837,justice,正義、公正、司法、裁判
838,humanity,人類
839,involvement,関与、巻き込まれること
840,accounting,経理、会計
841,discrimination,差別、区別
842,inequality,不平等
843,master,修士
844,millennium,千年間、千年紀
845,refusal,拒否、拒絶
846,wound,傷、痛手
847,absence,不在、欠席
848,distribution,分配、配給
849,wilderness,荒野、放置された部分
850,concentration,濃度、集中、専念
851,craft,工芸品、作業
852,crust,地殻、パンの耳
853,basement,地階、地下室
854,janitor,用務員、管理人
855,prejudice,偏見、先入観
856,prosperity,繁栄、繁盛
857,robbery,強盗
858,warranty,保証、保証書
859,appetite,食欲、欲求
860,bullet,銃弾
861,preparation,準備、支度
862,citizenship,市民権、公民権
863,stale,堅くなった、陳腐な
864,disadvantaged,恵まれない
865,ongoing,継続している、進行中の
866,sturdy,頑丈な、たくましい
867,unauthorized,権限のない、認可されていない
868,verbal,口頭での、言葉の
869,weary,疲れ果てた、うんざりした
870,equivalent,相当する、同等の
871,intense,極度の、激しい
872,consecutive,連続した
873,noticeable,著しい、目立つ
874,crucial,重大な、決定的な
875,electrical,電気の
876,steep,急な、急激な、法外な
877,civil,民間の、一般市民の
878,supreme,最高位の
879,elite,えり抜きの
880,broad,広い、広範囲な
881,industrial,産業の、工業の
882,allied,連合の、同盟を組んだ
883,external,外部の、対外的な
884,mere,ほんの、単なる
885,latter,後半の、後者の
886,presidential,大統領の、社長の
887,ethical,倫理上の、道徳の
888,realistic,現実的な、実際的な
889,harmless,害のない
890,underlying,潜在的な、根本的な
891,urgent,緊急の
892,complimentary,無料の、賞賛する
893,eager,熱望して、熱心な
894,loudly,大声で、騒々しく
895,accordingly,それ相応に、従って
896,occasionally,ときどき
897,smoothly,順調に、滑らかに
898,frankly,率直に、正直に
899,notably,とりわけ
900,continuously,連続して、継続して
901,compel,強いて〜させる
902,distinguish,区別する
903,heighten,高める、増大させる
904,ruin,台無しにする、駄目にする
905,equip,備えつける
906,export,輸出する
907,glance,ちらりと見る
908,notify,知らせる
909,overdo,使い過ぎる、やり過ぎる
910,pierce,穴を開ける、突き通す
911,overestimate,過大評価する、過大に見積もる
912,raid,手入れを行う、襲撃する
913,recall,思い出す、回収する
914,simplify,簡単にする
915,wrinkle,しわを寄せる、しわを作る
916,conspire,陰謀を企てる、共謀する
917,imitate,まねる、見習う
918,inhale,吸い込む
919,overrate,過大評価される
920,sympathize,同情する
921,glide,滑らかに動く、音もなく移動する
922,kidnap,誘拐する
923,pretend,のつもりになる、ふりをする
924,simmer,ことこと煮える
925,thaw,解凍される、溶ける
926,unfold,開く、明らかにする
927,detain,勾留する、引き留める
928,puncture,パンクさせる、穴をあける
929,strangle,抑圧する、窒息させる
930,hygiene,衛生、健康法
931,oppression,抑圧、虐待
932,collaboration,合作、共同、協力
933,harbor,港、避難所
934,lawn,芝生
935,pedestrian,歩行者
936,racism,人種差別
937,summit,首脳会議、頂上
938,bug,病原菌、虫、欠陥
939,dirt,汚れ、泥、ほこり
940,maternity,妊産婦の、母であること
941,stroke,脳卒中、打つこと、一撃
942,tale,話、物語
943,certainty,確実性、確信
944,imbalance,不均衡
945,incidence,発生率
946,pit,穴、くぼみ
947,texture,感触、質感、本質
948,thumb,親指
949,undergraduate,学部学生
950,wisdom,知恵、賢明さ
951,bride,花嫁、新婦
952,dictator,独裁者
953,signature,署名、特徴
954,testament,あかし、証拠
955,attachment,添付ファイル、添付書類
956,bachelor,独身の男性、学士
957,blister,水ぶくれ
958,blockade,封鎖
959,condo,分譲マンション
960,invoice,明細請求書、納品書
961,leisure,自由な時間、余暇
962,meditation,瞑想、黙想
963,procession,行列、行進
964,unrest,混乱、不安、動揺
965,equator,赤道
966,exhausted,疲れ果てた
967,problematic,問題のある、疑わしい
968,desirable,望ましい
969,geological,地質学上の
