116,prepare,を準備する、を調理する、準備をする
117,gain,を獲得する、を増す
118,achieve,を達成する、を成し遂げる
119,establish,を確立する、を設立する
120,supply,を供給する
121,suppose,と思う、と仮定する
122,perform,行う、演じる、演奏する
123,prefer,のほうを好む
124,determine,を決定する、を正確に知る
125,treat,を扱う、を治療する
126,prove,を証明する、判明する、わかる
127,apply,を適用する、申し込む、適用される
128,mention,に言及する、と言う
129,communicate,情報交換をする、を伝達する
130,contain,を含む、を収容する、を抑える
131,contact,と連絡を取る、接触する
132,regard,を見なす、を見る、を評価する
133,respect,を尊敬する、を尊重する
134,search,捜す、を捜索する、を詳しく調べる
135,connect,をつなぐ、を関連づける
136,decline,減少する、衰退する、を断る
137,prevent,を妨げる、を防ぐ
138,suffer,苦しむ、患う、を経験する
139,survive,を切り抜けて生き残る、より長生きする、生き延びる
140,publish,を出版する、を公表する
141,opportunity,機会
142,task,仕事、作業、課題、タスク
143,industry,産業、勤勉
144,medium,媒体、手段
145,economy,経済、経済圏、節約
146,policy,政策、方針、主義
147,account,説明、勘定、口座
148,trade,貿易、商売、取引
149,model,模範、モデル、模型、型
150,figure,数字、姿、人物、図表
151,cell,細胞、独房、電池
152,image,印象、イメージ、画像、像
153,emotion,感情、情動、感動
154,stress,ストレス、圧力、強調
155,decade,10年間
156,range,範囲、射程距離、組
157,character,性格、個性、特徴、登場人物、文字
158,advantage,利点、優勢、有利
159,phrase,句、成句、言葉遣い
160,damage,損害、損傷、損害賠償金
161,impact,影響、衝突、衝撃（力）
162,method,方法、体系、秩序
163,resource,資源、資金、才覚
164,region,地域、領域、部位
165,medicine,薬、医学
166,detail,詳細、細部
167,feature,特徴、顔つき、特集記事
168,function,機能、関数
169,access,利用、入手、接近
170,item,品目、項目、個、記事
171,income,収入、所得
172,attitude,態度、考え方、心構え
173,site,用地、場所、跡地、サイト
174,aspect,側面、観点、様相
175,structure,構造、体系、構造物
176,habit,習慣、癖
177,link,関連、つながり、交通手段、リンク
178,instance,例、実例、場合
179,positive,肯定的な、積極的な、確信して、陽性の
180,negative,否定的な、消極的な、陰性の
181,complex,複雑な、複合（体）の
182,current,現在の、現代の、通用している
183,mental,精神の、知能の、頭の中で行う
184,specific,特定の、明確な、具体的な、特有の
185,significant,重要な、重大な、意義深い
186,essential,必要不可欠な、本質的な
187,official,公用の、公式の、役所の
188,financial,財政（上）の、財界の
189,academic,学問の、大学の
190,aware,気づいて、知って
191,worth,に値する、の価値がある
192,potential,潜在的な、可能性を秘めた
193,active,積極的な、活動的な、効力のある
194,digital,デジタル方式の、デジタル表示の
195,mobile,可動式の、流動性のある
196,novel,斬新な、目新しい
197,plastic,柔軟な、プラスチックの、ビニールの
198,chemical,化学の、化学的な
199,necessary,必要な
200,eventually,結局（は）
201,identify,を特定する、を同一視する
202,represent,を表す、を代表する、に相当する
203,indicate,を指し示す、を述べる
204,manage,をなんとか成し遂げる、を管理する
205,attend,に出席する、を世話する、に対処する
206,maintain,を維持する、と主張する、を養う
207,survey,を調査する、をじろじろ見る、を概観する
208,replace,に取って代わる、を取り替える
209,sort,を分類する、をえり分ける
210,conduct,を実施する、を導く
211,associate,を結び付けて考える、交際する
212,attempt,を試みる、企てる
213,promote,を促進する、昇進する
214,earn,を稼ぐ、を得る、をもたらす
215,unite,を団結させる、を結合する、団結する
216,feed,に食べ物を与える、に供給する、餌を食べる
217,seek,を追い求める、を要請する
218,observe,に気づく、を観察する、を遵守する
219,reveal,を明らかにする、を見せる
220,estimate,と推定する、を見積もる、を評価する
221,reflect,を反映する、を反射する、を熟考する
222,attract,を引きつける
223,decrease,減少する、を減らす
224,ignore,を無視する
225,match,合う、に匹敵する、一致する
226,define,を定義する、を明確にする
227,adapt,適応する、を適合させる
228,contribute,貢献する、一因となる、を寄付する、を寄稿する
229,exchange,を交換する、両替する
230,display,を示す、を発揮する、を展示する
231,respond,反応する、答える
232,hide,を隠す、隠れる
233,doubt,ではないと思う、を疑う
234,remove,を取り除く、を解雇する
235,wind,を巻く、曲がりくねる、巻きつく
236,assume,を当然のことと思う、を仮定する、を手に入れる、を引き受ける
237,relax,くつろぐ、緩む、をくつろがせる、を緩める
238,satisfy,を満足させる、を満たす
239,desire,を強く望む
240,succeed,に成功する、を継承する
241,concept,概念、考え、コンセプト
242,fashion,流行、ファッション、方法、流儀
243,device,装置、機器、方策、デバイス
244,charge,料金、世話、管理、告発
245,contrast,対照
246,colleague,同僚
247,pain,苦痛、痛み、苦悩、骨折り
248,bill,請求書、勘定書、法案
249,content,内容、中身、コンテンツ
250,section,部門、部分、地区、欄
251,audience,聴衆、観客、視聴者
252,surface,表面、外見
253,crop,作物、収穫高
254,topic,話題、トピック、主題
255,technique,技術、技巧、手法
256,status,地位、状態
257,option,選択、選択肢
258,reward,報酬、報い
259,race,人種、民族、競争
260,crime,罪、犯罪、違法行為
261,conflict,争い、論争、不一致
262,struggle,闘い、懸命の努力
263,context,状況、背景、文脈
264,debate,討論、論争、討論会
265,fuel,燃料、勢いを増加させるもの
266,pollution,汚染、公害
267,trend,傾向、流行
268,balance,均衡、バランス、平衡、残高
269,traffic,交通、通行、交通量、取引
270,strategy,戦略
271,basis,基礎、根拠、基準
272,consequence,結果、重大性
273,aim,目的、目標、狙い
274,ancestor,祖先、原型
275,gene,遺伝子
276,track,跡、軌道、番線、走路
277,revolution,革命、回転、公転
278,progress,進歩、前進
279,cognitive,認知の
280,ideal,理想的な、観念的な
281,efficient,効率的な、有能な
282,universal,普遍的な、宇宙の、万能の
283,vast,莫大な、広大な
284,extra,追加の、余分の、別勘定の
285,entire,全体の、全部の、完全な
286,familiar,精通している、よく知られている
287,obvious,明らかな
288,moral,道徳上の、倫理的な、道徳的な
289,ordinary,一般の、普通の、並の
290,equal,等しい、匹敵する、平等な
291,previous,以前の、前の
292,FALSE,間違った、虚偽の、偽の
293,rare,まれな、珍しい、希少な
294,legal,法律の、合法の
295,independent,独立した
296,extreme,極端な、極度の、過激な
297,actual,実際の、現実の
298,willing,いとわない、かまわないと思う
299,urban,都市の、都会的な
300,whereas,～するのに、～する一方
301,predict,を予言する、を予測する
302,examine,を調べる、を診察する、を尋問する
303,trust,を信頼する、を託す
304,stick,を動けなくする、を突き刺す、くっつく
305,emerge,現れる、明らかになる、台頭する
306,vary,さまざまである、変わる、を変える
307,release,を放出する、を解放する、を発表する
308,divide,を分ける、分かれる
309,enable,できるようにする、を可能にする
310,judge,判断する、に判決を下す
311,rely,頼る
312,engage,を従事させる、を雇う、従事する
313,shift,を変える、移す、変わる、移動する
314,adopt,を採用する、をとる、を養子にする
315,acquire,を得る、を習得する
316,expand,拡大する、詳説する
317,refuse,を拒む、を断る、拒絶する
318,strike,の心を打つ、を襲う、を打つ、ぶつかる
319,repeat,繰り返す、を復唱する
320,consume,を消費する、を食べる、飲む
321,confuse,を混同する、を当惑させる
322,select,を選ぶ、えり抜く
323,evolve,発展する、進化する
324,convince,を納得させる、を確信させる
325,recall,を思い出す、を呼び戻す
326,destroy,を破壊する、を破滅させる
327,preserve,を保存する、を保持する、を保護する
328,organize,を準備する、を組織する
329,warn,に警告する、に注意する
330,address,に対処する、に演説する、を出す
331,operate,を操作する、機能する、手術する
332,participate,参加する
333,surround,を取り巻く、にまつわる
334,flow,流れる、生じる
335,bore,を退屈させる、うんざりさせる
336,complain,不平を言う、訴える
337,host,を主催する、のホスト役を務める
338,combine,を結び付ける、結び付く
339,extend,を伸ばす、伸びる、及ぶ
340,appreciate,を正当に評価する、を鑑賞する、を感謝する
341,target,目標、的
342,element,要素、成分、元素、少しの
343,element,原則、原理、主義、信条
344,phenomenon,現象
345,atmosphere,大気、雰囲気
346,origin,起源、源
347,personality,個性、性格
348,capacity,容量、収容能力、能力
349,profit,利益、収益、得
350,circumstance,状況、事情、境遇
351,manner,作法、方法、物腰
352,threat,脅威、兆し、脅迫
353,resident,居住者、滞在者
354,wealth,富、資源、富裕
355,institution,機関、協会、施設、制度
356,authority,当局、権威、権限
357,vote,投票、投票結果、選挙権
358,sight,光景、名所、視野、視力
359,campaign,運動、軍事行動
360,fund,基金、資金
361,web,ウェブ、巣
362,symbol,象徴、シンボル、記号、標章
363,analysis,分析
364,version,版、解釈
365,perspective,観点、見方、大局観、遠近法
366,crisis,危機
367,disaster,災害、惨事
368,lecture,講義、講演、説教
369,psychology,心理学、心理
370,gender,性、性別
371,custom,慣習、税関、関税
372,court,裁判所、法廷、裁判、宮廷、中庭
373,desert,砂漠、不毛の地
374,soil,土地、土壌、温床
375,agriculture,農業、農学、畜産
376,fossil,化石、時代遅れの人
377,document,文書、書類、記録、資料
378,vocabulary,語彙
379,intelligent,聡明な、知能を有する
380,conscious,意識して、気づいて
381,capable,能力がある、有能な
382,accurate,正確な、精密な
383,fundamental,基本的な、必須の
384,artificial,人工の、不自然な
385,firm,確固たる、堅固な、安定した
386,overall,総合的な、全体的な
387,rural,田舎の、田園の
388,military,軍の、軍事の
389,nuclear,核の、原子力の
390,biological,生物学上の
391,constant,絶え間ない、一定の
392,severe,厳しい、猛烈な
393,visual,視覚の、目に見える
394,enormous,莫大な、巨大な
395,convenient,便利な、都合のいい
396,domestic,家庭の、国内の、飼いならされた
397,mass,大規模な、大量の、大衆の
398,typical,典型的な、特有の
399,overseas,海外へ
400,nevertheless,それにもかかわらず
401,demonstrate,を論証する、デモをする
402,behave,振る舞う、作動する
403,educate,を教育する、に教える、を養う
404,purchase,を購入する
405,recommend,を勧める
406,admit,認める、を認める
407,generate,を生み出す、を発生させる
408,explore,調査する、探検する
409,amaze,をびっくりさせる
410,tear,を引き裂く、裂ける
411,settle,を解決する、移り住む、を落ち着かせる
412,afford,を持つ余裕がある、を与える
413,conclude,と結論づける、を締めくくる、を締結する
414,advertise,を宣伝する、広告を出す
415,encounter,に遭遇する、に出会う
416,remind,に思い出させる
417,locate,位置する、の位置を探し当てる
418,aid,を援助する、助ける
419,bite,かむ、かみつく、刺す
420,deliver,を配達する、をする、子を産む
421,perceive,に気づく、を知覚する、を理解する
422,distinguish,を区別する
423,imply,を暗に意味する、を必然的に伴う
424,handle,を処理する、扱う、を論じる、を商う
425,praise,を賞賛する、賛美する
426,appeal,訴える、抗議する、上訴する
427,insist,強く主張する、要求する
428,compete,競う、に匹敵する
429,rank,を位置づける、評価する、位置する
430,deny,を否定する、を拒む
431,reject,を拒否する
432,intend,を意図する
433,expose,をさらす、を暴露する、を露出する
434,favor,に賛成する、を好む、をひいきする
435,inspire,を奮起させる、を喚起する
436,propose,を提案する、をもくろむ、結婚を申し込む
437,spell,をつづる、という語になる
438,breathe,呼吸する、を吸う
439,repair,を修理する、を修復する
440,consist,成る、ある
441,comment,意見、コメント、批判
442,instruction,指示、使用書
443,religion,宗教、信条、信仰
444,neighborhood,地域、近所
445,laboratory,実験室、研究室
446,presence,存在、出席、面前
447,confidence,自信、信頼、秘密
448,harm,害、損害
449,instrument,器具、楽器
450,category,部類、区分、範疇
451,capital,資本、首都、大文字
452,outcome,結果、成果
453,notion,概念、観念、見解、意向
454,review,論評、再調査、復習
455,trait,特性
456,diversity,多様性、相違点
457,victim,犠牲者、被害者
458,occasion,場合、時、行事、機会
459,facility,施設、設備、機能、才能
460,stock,在庫品、蓄え、株
461,conference,会議、協議
462,humanity,人類、人間性、人情、人文科学
463,dialect,方言
464,proportion,割合、部分、釣り合い
465,tip,助言、秘訣、チップ、先端
466,lawyer,弁護士
467,stuff,物、素材、素質
468,comfort,快適さ、慰め
469,philosophy,哲学、原理、人生観
470,mammal,哺乳動物
471,quantity,量、分量
472,landscape,風景、領域、状況
473,tribe,部族、仲間
474,organ,器官、臓器、組織、オルガン
475,trial,試み、試験、裁判、試用期間
476,norm,規範、標準
477,code,規範、暗号、法典
478,substance,物質、実体、趣旨
479,multiple,多様な、種々雑多な
480,numerous,非常に数の多い
481,narrow,狭い、細い、限られた
482,widespread,広範囲にわたる、広く普及した
483,sufficient,十分な
484,proper,適切な、正式の、主要な、固有の
485,linguistic,言語の、言語学の
486,annual,年1回の、例年の、1年間の
487,contemporary,現代の、同時代の、同年輩の
488,contrary,反対の
489,strict,厳しい、厳格な
490,civil,市民の、民間の、民事の
491,odd,奇妙な、奇数の
492,unknown,不明の、知られていない、無名の
493,superior,よりすぐれた
494,sensitive,敏感な、神経質な、微妙な
495,violent,激しい、暴力的な
496,virtual,仮想の、事実上の
497,regardless,かまわない、無頓着な
498,immediate,即座の、当面の、すぐそばの、直接の
499,crucial,重要な
500,somewhat,いくぶん、多少
501,interpret,を解釈する、通訳する
502,translate,を翻訳する、変える
503,concentrate,集中する
504,request,に頼む、を要請する
505,criticize,を批判する、を批評する
506,overcome,を克服する
507,obtain,を得る
508,inform,に知らせる、情報を提供する
509,ensure,を確実にする、を守る
510,announce,を発表する、を告げる
511,grant,を与える、を認める
512,freeze,凍る、を凍らせる、を凍結する
513,oppose,に反対する、を対抗させる
514,differ,異なる
515,hate,をひどく嫌う、を残念に思う
516,emphasize,を強調する、を重視する
517,employ,を雇う、を使う
518,credit,を帰する、を信じる
519,transform,を変える、変わる
520,construct,を建設する、を構成する
521,arise,生じる
522,beat,を打ち負かす、を打つ
523,regret,を後悔する
524,alter,を変える、変わる
525,absorb,を吸収する、を併合する、を夢中にさせる
526,disappoint,を失望させる、をくじく
527,cure,を治す、を取り除く、治る
528,transport,を輸送する、を運ぶ
529,rush,急いで行く、をせき立てる
530,hang,を掛ける、を絞首刑にする、垂れ下がる
531,blame,を責める、の責任を負わせる
532,ban,を禁止する、を締め出す
533,fascinate,を魅了する
534,recover,回復する、を取り戻す
535,celebrate,を祝う、を挙行する
536,manufacture,を製造する、をでっち上げる
537,interact,影響し合う、相互に作用する
538,arrange,の段取りをつける、を手配する、を配置する
539,adjust,を調整する、を適合させる、順応する
540,confirm,を確認する、を裏づける
541,insight,見識、理解、洞察力
542,innovation,革新、新機軸
543,budget,予算、経費
544,fee,料金、謝礼
545,expense,経費、費用、犠牲
546,debt,借金、負債、恩義
547,loan,貸付金、融資、貸すこと
548,duty,義務、職務、関税
549,alarm,不安、警報装置
550,emergency,緊急事態
551,democracy,民主主義、民主政治、民主国家
552,minister,大臣、聖職者
553,fellow,仲間、同僚、男
554,candidate,候補、志願者
555,corporation,企業、法人
556,stereotype,固定観念、決まり文句
557,route,道、路線、手段
558,disorder,障害、不調、混乱
559,depression,憂うつ、うつ病、不況、低気圧
560,weapon,兵器、武器
561,immigration,移民、移住、入国管理
562,barrier,障壁、防壁
563,disadvantage,不利、障害、損失
564,mood,気分、機嫌、雰囲気
565,motion,動き、動作、運動、動議
566,routine,決まり切った仕事、いつもの手順
567,discipline,規律、しつけ、訓練、学問分野
568,myth,作り話、神話
569,hypothesis,仮説、憶測
570,physician,医師、内科医
571,client,顧客、依頼人
572,colony,植民地、集団居住地
573,statistics,統計、統計学
574,grain,穀物、粒、きめ
575,ingredient,材料、成分、要因
576,treasure,宝物、財産
577,contract,契約、協定
578,welfare,福祉、幸福
579,prime,主要な、最も重要な、極上の
580,curious,好奇心の強い、奇妙な
581,dramatic,劇的な、演劇の
582,distinct,明らかに異なる、明瞭な
583,anxious,心配して、切望して
584,vital,必要不可欠な、活気のある、生命にかかわる
585,conventional,従来の、月並みな
586,abstract,抽象的な
587,minor,重要でない、小さい
588,extraordinary,並はずれた、異常な、驚くべき
589,stable,安定した、動じない
590,flexible,融通の利く、柔軟な
591,brief,簡潔な、短い
592,aggressive,攻撃的な、意欲的な
593,visible,見える、明白な
594,unexpected,思いがけない、不意の
595,ethnic,民族の、人種の
596,alien,異質の、外国の、宇宙人の
597,initial,初めの
598,exact,正確な、まさにその
599,precise,正確な、精密な
600,latter,後者の、後半の
601,commit,献身する、罪を犯す、投入する
602,stimulate,を刺激する
603,enhance,を高める、増す
604,pursue,を追求する、に従事する
605,react,反応する、化学反応を起こす
606,disagree,不賛成である、意見が食い違う
607,stare,じっと見る、を見つめる
608,abandon,を捨てる、を放棄する、断念する
609,quit,をやめる、を去る
610,capture,をとらえる、をとりこにする
611,transfer,を移す、を伝える、移る、乗り換える
612,bother,を悩ます、気にかける
613,persuade,を説得する、に確信させる
614,rent,を賃借りする、を賃貸しする
615,breed,を繁殖させる、育てる、繁殖する
616,invest,投資する、を与える
617,reserve,を予約する、取っておく、保留する
618,trace,をたどる、を捜し出す
619,illustrate,を説明する、に挿絵を入れる
620,advise,に忠告する、助言する
621,convey,を伝える、を運ぶ
622,attach,を取り付ける、を付与する
623,stretch,を伸ばす、を広げる、及ぶ
624,puzzle,を当惑させる
625,disturb,をかき乱す、を妨害する、を動揺させる
626,crash,衝突する、墜落する、壊す
627,cope,うまく処理する
628,permit,を許可する
629,impress,を感動させる、に印象を与える
630,suspect,ではないかと思う、を疑う
631,upset,を動揺させる、をだめにする
632,frighten,を怖がらせる
633,import,を輸入する、を取り込む
634,export,を輸出する
635,investigate,を調査する、を究明する
636,monitor,を監視する、を傍受する
637,calculate,を計算する、を予測する
638,eliminate,を取り除く
639,ease,を軽減する、和らぐ、緩む
640,launch,を開始する、を売り出す、を発射する
641,sequence,連続、一連のもの
642,therapy,療法、心理療法
643,symptom,症状、兆候
644,incident,出来事、事件、紛争
645,witness,目撃者、証人、証拠
646,sum,金額、合計、要点
647,burden,負担、義務、積み荷
648,tone,口調、音色、雰囲気
649,honor,光栄、名誉、敬意
650,award,賞、授与
651,priority,優先事項
652,logic,論理、道理
653,minimum,最小限度
654,exception,例外
655,clue,手がかり、ヒント
656,bond,絆、債券、束縛、接着剤
657,virus,ウイルス、病原体
658,surgery,手術、外科
659,insurance,保険、保険料、保険金
660,frame,枠、骨組み、体格
661,shelter,避難所、保護
662,territory,領土、領域、テリトリー
663,boundary,境界、限界
664,habitat,生息地、居住地
665,district,地区、行政区
666,conservation,保護、保存
667,harvest,収穫、漁獲高
668,predator,捕食動物、略奪者
669,trap,わな、苦境
670,trick,こつ、策略、いたずら、芸当
671,fault,責任、欠点、誤り
672,discount,割引
673,bias,偏見、傾向
674,cooperation,協力、共同
675,patent,特許、特許品
676,dialogue,対話、会話、意見交換
677,component,構成要素、部品
678,reputation,評判、名声
679,verbal,言葉の、口頭での、動詞の
680,internal,内部の、国内の、内面的な
681,solid,しっかりした、硬い、固体の
682,remote,遠く離れた、かけ離れた
683,principal,主要な、資本金の
684,sophisticated,高性能の、精巧な、洗練された
685,equivalent,等しい、相当する
686,rational,理性的な、合理的的な
687,relevant,関係がある、適切な
688,absolute,絶対的な
689,frequent,頻繁な
690,permanent,永続的な
691,intense,強烈な、熱烈な
692,meaningful,意味のある
693,evil,邪悪な、有害な
694,extinct,絶滅した、廃止された
695,random,無作為の、手当たり次第の
696,raw,生の、未加工の
697,rude,無礼な、粗野な
698,mere,単なる、ほんの
699,tropical,熱帯の
700,forth,前へ、先へ、それ以降
701,possess,を所有している、の心をとらえる
702,dominate,を支配する、優勢である
703,guarantee,を保証する
704,melt,溶ける、なごむ、を溶かす
705,embarrass,を恥ずかしい思いをさせる
706,discourage,やる気をなくさせる、落胆させる
707,detect,を感知する、を見つけ出す、に気づく
708,devote,をささげる
709,urge,に促す、を強く主張する、を駆り立てる
710,lend,を貸す、を与える
711,restrict,を制限する
712,isolate,を孤立させる
713,accompany,に同行する、に付随する
714,exhaust,を疲れ果てさせる、を使い尽くす、排気する
715,annoy,を悩ます、腹が立つ
716,endanger,を危険にさらす
717,acknowledge,事実を認める、に謝意を表す
718,admire,に敬服する、感心する
719,evaluate,を評価する、を査定する
720,declare,を宣言する、を申告する
721,secure,を確保する、を守る
722,specialize,専門とする、専攻する
723,attribute,を帰する
724,pretend,ふりをする
725,bury,を埋める、を埋葬する、を隠す
726,reverse,を逆転させる、を反対にする
727,resist,に抵抗する、を我慢する
728,scare,をおびえさせる、を脅す
729,imitate,をまねる、を模造する
730,assist,援助する、を手伝う
731,resemble,に似ている
732,retire,引退する、退職する、退く
733,neglect,をおろそかにする、を無視する
734,collapse,崩壊する、倒れる、を折り畳む
735,reform,を改革する、を改心させる
736,protest,に抗議する、を主張する
737,owe,に借りがある、のおかげである
738,sustain,を持続させる、を支える
739,assign,を割り当てる、を配属する
740,accomplish,を成し遂げる
741,wisdom,知恵、賢明さ、学識
742,literacy,読み書きの能力、知識
743,heritage,遺産
744,mission,使命、使節団、布教
745,license,免許、許可
746,elite,エリート
747,layer,層
748,motor,モーター、原動力
749,protein,たんぱく質
750,profession,職業、専門職、同業者仲間
751,editor,編集者、編集長
752,agent,仲介者、代理人、薬剤
753,globe,地球、世界、球
754,haven,避難所、保護区、港
755,row,列、通り
756,sacrifice,犠牲、いけにえ
757,means,手段、資力、収入
758,session,集まり、会期、議会
759,league,連盟、同盟
760,contest,コンテスト、競技、争い
761,guard,警備員、警備隊、監視、警戒
762,opponent,相手、反対者
763,glance,ちらっと見ること
764,divorce,離婚、分離
765,tissue,組織、ティッシュペーパー
766,liquid,液体
767,inequality,不平等、不公平な事柄
768,prejudice,偏見
769,justice,公正、正義、司法
770,guideline,指針、ガイドライン、指導基準
771,platform,プラットフォーム、演壇、舞台
772,sector,部門、セクター、地域
773,channel,チャンネル、伝達経路、海峡
774,glacier,氷河
775,primate,霊長目の動物
776,usage,用法、語法、習慣
777,fortune,財産、幸運、運命
778,correlation,相互関係、相関関係
779,artistic,芸術的な
780,literary,文学の、文語の
781,classic,第一級の、典型的な、定番の
782,liberal,自由主義の、寛大な、一般教養の
783,concrete,具体的な、有形の
784,slight,わずかな、取るに足らない
785,federal,連邦政府の
786,primitive,原始的な、未開の
787,unfamiliar,不慣れな、知られていない
788,subtle,微妙な、希薄な
789,plain,明らかな、平易な、飾りのない、率直な
790,marine,海の、船舶の
791,apparent,明白な、一見～らしい
792,reluctant,気が進まない、嫌がる
793,temporary,一時的な
794,guilty,罪悪感のある、有罪の
795,royal,王の
796,pure,純粋な、潔白な、まったくの
797,incredible,信じられない、すばらしい
798,eager,熱望して、熱心な
799,adequate,十分な、適切な
800,via,経由で、媒介で
801,assess,を評価する、を査定する
802,approve,賛成する、を承認する
803,remark,と述べる、意見を述べる
804,pose,を引き起こす、を提起する、装う
805,yield,をもたらす、を譲る、屈する
806,exhibit,を示す、見せる、を展示する
807,distribute,を分配する、分布する
808,command,を命じる、を指揮する、を見渡せる
809,occupy,を占める、を占領する
810,pop,ひょいと動く、不意に現れる、はじける
811,pile,を積み重ねる、積み重なる
812,greet,に挨拶する、を迎える
813,apologize,謝る、弁明する
814,frustrate,をいら立たせる、を挫折させる
815,relieve,を和らげる、安心する、を解放する
816,derive,由来する、を引き出す、を推論する
817,deserve,に値する
818,peer,じっと見る
819,defeat,を負かす、を失敗させる
820,convert,を変える、を改宗させる、を交換する
821,wed,と結婚する、を結婚させる
822,delight,を喜ばせる、大いに喜ぶ
823,boost,を押し上げる、を増加させる
824,endure,に耐える、持ちこたえる
825,correspond,一致する、相当する、文通する
826,impose,を課す、を押しつける
827,rescue,を救う
828,resolve,を解決する、を決意する、を議決する
829,register,を記録する、登録する
830,interrupt,を中断させる、邪魔をする
831,rid,から取り除く、除去する
832,prohibit,を禁止する
833,compose,を構成する、を創作する、を鎮静する
834,misunderstand,を誤解する
835,punish,を罰する、に損傷を与える
836,ruin,をだめにする、を破滅させる、破滅する
837,defend,を防御する、を弁護する
838,embrace,を受け入れる、抱擁する、を包含する
839,modify,を修正する、を緩和する
840,qualify,に資格を与える、資格がある
841,passion,情熱、熱中、激怒
842,enthusiasm,熱情、熱意
843,phase,段階、局面、側面
844,mode,方式、気分、形態、流行
845,span,期間、範囲
846,gravity,重力、引力、重量、重大さ
847,orbit,軌道、範囲
848,asteroid,小惑星、ヒトデ
849,core,核心、芯
850,soul,精神、魂、生気
851,nerve,神経、度胸
852,infection,感染
853,mall,モール、ショッピングセンター
854,grocery,食料雑貨、食料雑貨店
855,humor,ユーモア、気分、機嫌、気質
856,instinct,本能、勘、直感、衝動
857,faith,信頼、信仰
858,courage,勇気
859,incentive,動機、報奨金
860,prospect,見込み、展望、有望な人
861,obstacle,障害、障害物
862,architecture,建築、建築様式、構造
863,stem,茎、幹
864,illusion,錯覚、思い違い、幻想
865,discrimination,差別、区別
866,shame,恥、残念なこと
867,drought,干ばつ、不足
868,flavor,風味、特色
869,portion,部分、1人前、割り当て
